"GEO_ID","NAME","B03002_001E","B03002_001EA","B03002_001M","B03002_001MA","B03002_002E","B03002_002EA","B03002_002M","B03002_002MA","B03002_003E","B03002_003EA","B03002_003M","B03002_003MA","B03002_004E","B03002_004M","B03002_004MA","B03002_004EA","B03002_005E","B03002_005EA","B03002_005M","B03002_005MA","B03002_006E","B03002_006EA","B03002_006M","B03002_006MA","B03002_007E","B03002_007M","B03002_007MA","B03002_007EA","B03002_008E","B03002_008EA","B03002_008M","B03002_008MA","B03002_009E","B03002_009EA","B03002_009M","B03002_009MA","B03002_010E","B03002_010EA","B03002_010M","B03002_010MA","B03002_011E","B03002_011EA","B03002_011M","B03002_011MA","B03002_012E","B03002_012M","B03002_012MA","B03002_012EA","B03002_013E","B03002_013EA","B03002_013M","B03002_013MA","B03002_014E","B03002_014EA","B03002_014M","B03002_014MA","B03002_015E","B03002_015EA","B03002_015M","B03002_015MA","B03002_016E","B03002_016M","B03002_016MA","B03002_016EA","B03002_017E","B03002_017EA","B03002_017M","B03002_017MA","B03002_018E","B03002_018EA","B03002_018M","B03002_018MA","B03002_019E","B03002_019EA","B03002_019M","B03002_019MA","B03002_020E","B03002_020M","B03002_020MA","B03002_020EA","B03002_021E","B03002_021M","B03002_021MA","B03002_021EA",
"1400000US42101020702","Census Tract 207.02, Philadelphia County, Pennsylvania","1781","null","202","null","1696","null","215","null","1233","null","261","null","259","127","null","null","0","null","11","null","94","null","78","null","0","11","null","null","0","null","11","null","110","null","107","null","0","null","11","null","110","null","107","null","85","59","null","null","42","null","44","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","19","null","26","null","24","null","33","null","2","5","null","null","22","33","null","null",
"1400000US42101020800","Census Tract 208, Philadelphia County, Pennsylvania","2432","null","379","null","2276","null","375","null","1230","null","317","null","681","279","null","null","0","null","11","null","235","null","107","null","0","11","null","null","0","null","11","null","130","null","113","null","0","null","11","null","130","null","113","null","156","131","null","null","113","null","127","null","4","null","8","null","0","null","11","null","0","11","null","null","0","null","11","null","32","null","27","null","7","null","10","null","3","7","null","null","4","8","null","null",
"1400000US42101020900","Census Tract 209, Philadelphia County, Pennsylvania","3058","null","479","null","2794","null","396","null","2415","null","371","null","301","163","null","null","36","null","53","null","34","null","53","null","0","11","null","null","0","null","11","null","8","null","15","null","0","null","11","null","8","null","15","null","264","163","null","null","171","null","115","null","0","null","11","null","0","null","11","null","8","12","null","null","0","null","11","null","13","null","17","null","72","null","96","null","72","96","null","null","0","11","null","null",
"1400000US42101021000","Census Tract 210, Philadelphia County, Pennsylvania","5401","null","822","null","5011","null","660","null","4163","null","658","null","612","411","null","null","14","null","21","null","139","null","128","null","0","15","null","null","0","null","15","null","83","null","89","null","0","null","15","null","83","null","89","null","390","323","null","null","360","null","320","null","0","null","15","null","0","null","15","null","0","15","null","null","0","null","15","null","22","null","35","null","8","null","13","null","8","13","null","null","0","15","null","null",
"1400000US42101021100","Census Tract 211, Philadelphia County, Pennsylvania","2419","null","326","null","2129","null","286","null","1758","null","288","null","217","104","null","null","0","null","11","null","83","null","65","null","0","11","null","null","0","null","11","null","71","null","46","null","25","null","23","null","46","null","49","null","290","195","null","null","74","null","72","null","18","null","30","null","0","null","11","null","0","11","null","null","0","null","11","null","154","null","168","null","44","null","53","null","1","2","null","null","43","53","null","null",
"1400000US42101021200","Census Tract 212, Philadelphia County, Pennsylvania","2683","null","513","null","2538","null","482","null","1985","null","500","null","416","209","null","null","0","null","11","null","92","null","75","null","0","11","null","null","0","null","11","null","45","null","50","null","0","null","11","null","45","null","50","null","145","157","null","null","38","null","39","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","107","null","154","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101021300","Census Tract 213, Philadelphia County, Pennsylvania","3319","null","452","null","3192","null","469","null","2695","null","402","null","281","220","null","null","0","null","11","null","63","null","54","null","0","11","null","null","0","null","11","null","153","null","183","null","30","null","46","null","123","null","178","null","127","101","null","null","77","null","70","null","48","null","75","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","2","null","5","null","2","5","null","null","0","11","null","null",
"1400000US42101021400","Census Tract 214, Philadelphia County, Pennsylvania","3779","null","590","null","3612","null","599","null","3045","null","577","null","347","206","null","null","0","null","11","null","72","null","53","null","0","11","null","null","0","null","11","null","148","null","171","null","0","null","11","null","148","null","171","null","167","117","null","null","167","null","117","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101021500","Census Tract 215, Philadelphia County, Pennsylvania","3903","null","684","null","3809","null","692","null","3079","null","504","null","506","394","null","null","0","null","11","null","138","null","103","null","0","11","null","null","0","null","11","null","86","null","99","null","0","null","11","null","86","null","99","null","94","76","null","null","41","null","30","null","35","null","54","null","18","null","20","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101021600","Census Tract 216, Philadelphia County, Pennsylvania","2394","null","275","null","2274","null","271","null","1579","null","223","null","364","169","null","null","0","null","11","null","93","null","51","null","0","11","null","null","50","null","76","null","188","null","131","null","0","null","11","null","188","null","131","null","120","57","null","null","66","null","47","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","33","null","24","null","21","null","23","null","21","23","null","null","0","11","null","null",
"1400000US42101021700","Census Tract 217, Philadelphia County, Pennsylvania","5943","null","689","null","5679","null","727","null","4016","null","590","null","1112","511","null","null","0","null","15","null","97","null","75","null","0","15","null","null","25","null","41","null","429","null","244","null","72","null","116","null","357","null","233","null","264","177","null","null","237","null","168","null","10","null","16","null","0","null","15","null","0","15","null","null","0","null","15","null","0","null","15","null","17","null","27","null","0","15","null","null","17","27","null","null",
"1400000US42101021800","Census Tract 218, Philadelphia County, Pennsylvania","5032","null","724","null","4689","null","681","null","3141","null","635","null","1100","458","null","null","0","null","15","null","163","null","186","null","0","15","null","null","0","null","15","null","285","null","245","null","0","null","15","null","285","null","245","null","343","254","null","null","43","null","69","null","172","null","202","null","0","null","15","null","0","15","null","null","0","null","15","null","91","null","152","null","37","null","60","null","37","60","null","null","0","15","null","null",
"1400000US42101021900","Census Tract 219, Philadelphia County, Pennsylvania","1445","null","280","null","1404","null","278","null","1334","null","282","null","61","72","null","null","0","null","11","null","9","null","10","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","41","41","null","null","27","null","39","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","14","null","16","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101022000","Census Tract 220, Philadelphia County, Pennsylvania","1474","null","232","null","1420","null","215","null","1160","null","228","null","178","95","null","null","0","null","11","null","73","null","62","null","9","14","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","54","52","null","null","21","null","21","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","33","null","47","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101023100","Census Tract 231, Philadelphia County, Pennsylvania","1286","null","171","null","1238","null","174","null","1190","null","169","null","22","19","null","null","0","null","11","null","4","null","7","null","0","11","null","null","0","null","11","null","22","null","37","null","0","null","11","null","22","null","37","null","48","41","null","null","35","null","39","null","0","null","11","null","6","null","9","null","0","11","null","null","0","null","11","null","7","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101023500","Census Tract 235, Philadelphia County, Pennsylvania","1358","null","306","null","1357","null","306","null","858","null","300","null","468","211","null","null","0","null","11","null","1","null","5","null","0","11","null","null","0","null","11","null","30","null","31","null","0","null","11","null","30","null","31","null","1","5","null","null","1","null","5","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101023600","Census Tract 236, Philadelphia County, Pennsylvania","2344","null","433","null","2302","null","439","null","1345","null","229","null","787","401","null","null","0","null","11","null","35","null","30","null","0","11","null","null","70","null","69","null","65","null","70","null","0","null","11","null","65","null","70","null","42","42","null","null","22","null","31","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","20","null","28","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101023700","Census Tract 237, Philadelphia County, Pennsylvania","4669","null","1139","null","4562","null","1146","null","1638","null","484","null","2624","1043","null","null","0","null","11","null","50","null","53","null","0","11","null","null","0","null","11","null","250","null","165","null","0","null","11","null","250","null","165","null","107","72","null","null","75","null","61","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","23","null","37","null","9","null","14","null","1","3","null","null","8","14","null","null",
"1400000US42101023800","Census Tract 238, Philadelphia County, Pennsylvania","4744","null","1427","null","4541","null","1445","null","892","null","259","null","3423","1438","null","null","0","null","11","null","20","null","36","null","0","11","null","null","0","null","11","null","206","null","267","null","24","null","40","null","182","null","253","null","203","192","null","null","89","null","113","null","26","null","42","null","0","null","11","null","0","11","null","null","0","null","11","null","88","null","144","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101023900","Census Tract 239, Philadelphia County, Pennsylvania","1594","null","356","null","1541","null","341","null","391","null","127","null","923","300","null","null","0","null","11","null","93","null","77","null","0","11","null","null","0","null","11","null","134","null","149","null","0","null","11","null","134","null","149","null","53","58","null","null","53","null","58","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101024000","Census Tract 240, Philadelphia County, Pennsylvania","3667","null","668","null","3438","null","638","null","1295","null","574","null","1890","327","null","null","11","null","20","null","99","null","49","null","0","11","null","null","21","null","32","null","122","null","134","null","8","null","13","null","114","null","133","null","229","139","null","null","55","null","51","null","11","null","19","null","0","null","11","null","14","23","null","null","0","null","11","null","82","null","65","null","67","null","100","null","0","11","null","null","67","100","null","null",
"1400000US42101024100","Census Tract 241, Philadelphia County, Pennsylvania","1415","null","277","null","1372","null","273","null","233","null","81","null","1000","199","null","null","0","null","11","null","0","null","11","null","0","11","null","null","5","null","8","null","134","null","156","null","0","null","11","null","134","null","156","null","43","42","null","null","4","null","8","null","11","null","26","null","0","null","11","null","0","11","null","null","0","null","11","null","23","null","31","null","5","null","10","null","5","10","null","null","0","11","null","null",
"1400000US42101024200","Census Tract 242, Philadelphia County, Pennsylvania","4077","null","759","null","3960","null","748","null","493","null","276","null","3380","692","null","null","0","null","11","null","45","null","44","null","0","11","null","null","0","null","11","null","42","null","44","null","0","null","11","null","42","null","44","null","117","85","null","null","88","null","88","null","29","null","44","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101024300","Census Tract 243, Philadelphia County, Pennsylvania","4020","null","652","null","3991","null","655","null","447","null","152","null","3303","685","null","null","37","null","55","null","75","null","70","null","0","11","null","null","0","null","11","null","129","null","90","null","0","null","11","null","129","null","90","null","29","41","null","null","0","null","11","null","28","null","41","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","1","null","2","null","1","2","null","null","0","11","null","null",
"1400000US42101024400","Census Tract 244, Philadelphia County, Pennsylvania","3453","null","866","null","3292","null","865","null","320","null","189","null","2779","914","null","null","193","null","195","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","161","213","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","161","null","213","null","1","4","null","null","160","213","null","null",
"1400000US42101024500","Census Tract 245, Philadelphia County, Pennsylvania","4344","null","1103","null","4319","null","1101","null","161","null","115","null","4121","1113","null","null","0","null","11","null","26","null","35","null","0","11","null","null","0","null","11","null","11","null","19","null","0","null","11","null","11","null","19","null","25","34","null","null","5","null","16","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","20","null","30","null","20","30","null","null","0","11","null","null",
"1400000US42101024600","Census Tract 246, Philadelphia County, Pennsylvania","2722","null","714","null","2625","null","712","null","236","null","185","null","2230","740","null","null","0","null","11","null","38","null","59","null","0","11","null","null","73","null","115","null","48","null","53","null","0","null","11","null","48","null","53","null","97","98","null","null","55","null","88","null","18","null","30","null","0","null","11","null","0","11","null","null","0","null","11","null","7","null","11","null","17","null","26","null","17","26","null","null","0","11","null","null",
"1400000US42101024700","Census Tract 247, Philadelphia County, Pennsylvania","3798","null","681","null","3645","null","706","null","212","null","141","null","3296","687","null","null","7","null","11","null","16","null","16","null","0","11","null","null","0","null","11","null","114","null","89","null","0","null","11","null","114","null","89","null","153","162","null","null","124","null","161","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","5","null","11","null","24","null","34","null","8","13","null","null","16","25","null","null",
"1400000US42101024800","Census Tract 248, Philadelphia County, Pennsylvania","2360","null","481","null","2295","null","491","null","79","null","53","null","2116","512","null","null","0","null","11","null","0","null","11","null","9","17","null","null","52","null","78","null","39","null","52","null","0","null","11","null","39","null","52","null","65","56","null","null","0","null","11","null","65","null","56","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101024900","Census Tract 249, Philadelphia County, Pennsylvania","2529","null","769","null","2520","null","770","null","45","null","34","null","2440","769","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","35","null","42","null","0","null","11","null","35","null","42","null","9","20","null","null","9","null","20","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101025200","Census Tract 252, Philadelphia County, Pennsylvania","8502","null","1245","null","8145","null","1231","null","321","null","175","null","7588","1246","null","null","130","null","126","null","49","null","71","null","0","15","null","null","0","null","15","null","57","null","78","null","0","null","15","null","57","null","78","null","357","285","null","null","74","null","113","null","245","null","234","null","0","null","15","null","0","15","null","null","0","null","15","null","38","null","67","null","0","null","15","null","0","15","null","null","0","15","null","null",
"1400000US42101025300","Census Tract 253, Philadelphia County, Pennsylvania","4968","null","790","null","4968","null","790","null","552","null","192","null","4247","717","null","null","0","null","11","null","61","null","61","null","0","11","null","null","0","null","11","null","108","null","79","null","51","null","56","null","57","null","56","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101025400","Census Tract 254, Philadelphia County, Pennsylvania","4410","null","843","null","4292","null","837","null","360","null","86","null","3695","842","null","null","0","null","11","null","25","null","29","null","0","11","null","null","24","null","39","null","188","null","150","null","0","null","11","null","188","null","150","null","118","80","null","null","81","null","71","null","23","null","27","null","0","null","11","null","0","11","null","null","0","null","11","null","14","null","23","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101025500","Census Tract 255, Philadelphia County, Pennsylvania","2775","null","429","null","2743","null","435","null","1034","null","136","null","1387","368","null","null","0","null","11","null","93","null","102","null","0","11","null","null","29","null","31","null","200","null","145","null","0","null","11","null","200","null","145","null","32","32","null","null","8","null","12","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","24","null","30","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101025600","Census Tract 256, Philadelphia County, Pennsylvania","2817","null","452","null","2526","null","313","null","1146","null","251","null","1078","282","null","null","0","null","11","null","87","null","94","null","0","11","null","null","55","null","59","null","160","null","100","null","0","null","11","null","160","null","100","null","291","295","null","null","236","null","291","null","4","null","8","null","0","null","11","null","0","11","null","null","0","null","11","null","51","null","56","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101025700","Census Tract 257, Philadelphia County, Pennsylvania","3997","null","569","null","3705","null","549","null","1904","null","246","null","1529","545","null","null","0","null","11","null","191","null","159","null","0","11","null","null","0","null","11","null","81","null","60","null","14","null","21","null","67","null","55","null","292","225","null","null","49","null","43","null","9","null","14","null","0","null","11","null","0","11","null","null","0","null","11","null","234","null","218","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101025800","Census Tract 258, Philadelphia County, Pennsylvania","1789","null","378","null","1789","null","378","null","92","null","53","null","1395","148","null","null","0","null","11","null","24","null","30","null","0","11","null","null","0","null","11","null","278","null","382","null","0","null","11","null","278","null","382","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101025900","Census Tract 259, Philadelphia County, Pennsylvania","4400","null","1175","null","4382","null","1176","null","58","null","50","null","4175","1180","null","null","0","null","11","null","13","null","24","null","0","11","null","null","118","null","195","null","18","null","33","null","0","null","11","null","18","null","33","null","18","32","null","null","18","null","32","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101026000","Census Tract 260, Philadelphia County, Pennsylvania","3206","null","603","null","3185","null","606","null","81","null","83","null","3029","629","null","null","13","null","21","null","0","null","11","null","0","11","null","null","0","null","11","null","62","null","68","null","0","null","11","null","62","null","68","null","21","33","null","null","0","null","11","null","21","null","33","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101026100","Census Tract 261, Philadelphia County, Pennsylvania","3263","null","976","null","3242","null","977","null","84","null","99","null","3150","977","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","8","null","12","null","0","null","11","null","8","null","12","null","21","36","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","21","null","36","null","21","36","null","null","0","11","null","null",
"1400000US42101026200","Census Tract 262, Philadelphia County, Pennsylvania","3792","null","818","null","3721","null","800","null","109","null","93","null","3592","816","null","null","0","null","11","null","20","null","31","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","71","99","null","null","0","null","11","null","27","null","32","null","0","null","11","null","0","11","null","null","0","null","11","null","44","null","69","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101026301","Census Tract 263.01, Philadelphia County, Pennsylvania","3772","null","903","null","3632","null","882","null","73","null","53","null","3435","888","null","null","0","null","11","null","1","null","2","null","0","11","null","null","0","null","11","null","123","null","110","null","0","null","11","null","123","null","110","null","140","147","null","null","0","null","11","null","33","null","49","null","0","null","11","null","0","11","null","null","0","null","11","null","19","null","33","null","88","null","136","null","88","136","null","null","0","11","null","null",
"1400000US42101026302","Census Tract 263.02, Philadelphia County, Pennsylvania","4629","null","661","null","4525","null","638","null","150","null","139","null","4330","636","null","null","0","null","11","null","45","null","73","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","104","119","null","null","103","null","118","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","1","null","2","null","1","2","null","null","0","11","null","null",
"1400000US42101026400","Census Tract 264, Philadelphia County, Pennsylvania","5728","null","1269","null","5706","null","1271","null","60","null","73","null","5646","1278","null","null","0","null","15","null","0","null","15","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","0","null","15","null","22","34","null","null","22","null","34","null","0","null","15","null","0","null","15","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","0","15","null","null","0","15","null","null",
"1400000US42101026500","Census Tract 265, Philadelphia County, Pennsylvania","5217","null","1144","null","5201","null","1154","null","123","null","110","null","4928","1152","null","null","0","null","15","null","0","null","15","null","0","15","null","null","22","null","32","null","128","null","96","null","0","null","15","null","128","null","96","null","16","26","null","null","0","null","15","null","0","null","15","null","0","null","15","null","0","15","null","null","0","null","15","null","16","null","26","null","0","null","15","null","0","15","null","null","0","15","null","null",
"1400000US42101026600","Census Tract 266, Philadelphia County, Pennsylvania","6645","null","996","null","6494","null","999","null","31","null","51","null","6154","979","null","null","0","null","15","null","0","null","15","null","0","15","null","null","0","null","15","null","309","null","324","null","0","null","15","null","309","null","324","null","151","167","null","null","1","null","2","null","77","null","123","null","0","null","15","null","0","15","null","null","0","null","15","null","42","null","66","null","31","null","48","null","31","48","null","null","0","15","null","null",
"1400000US42101026700","Census Tract 267, Philadelphia County, Pennsylvania","7298","null","1311","null","7258","null","1308","null","2","null","3","null","7036","1327","null","null","0","null","15","null","0","null","15","null","0","15","null","null","0","null","15","null","220","null","254","null","0","null","15","null","220","null","254","null","40","53","null","null","0","null","15","null","23","null","39","null","0","null","15","null","0","15","null","null","0","null","15","null","0","null","15","null","17","null","30","null","17","30","null","null","0","15","null","null",
"1400000US42101026800","Census Tract 268, Philadelphia County, Pennsylvania","4408","null","704","null","4062","null","665","null","355","null","148","null","3396","577","null","null","54","null","70","null","62","null","49","null","0","11","null","null","0","null","11","null","195","null","287","null","11","null","19","null","184","null","287","null","346","278","null","null","50","null","68","null","183","null","219","null","0","null","11","null","0","11","null","null","0","null","11","null","113","null","166","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101026900","Census Tract 269, Philadelphia County, Pennsylvania","2268","null","356","null","2178","null","349","null","398","null","150","null","1751","397","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","29","null","28","null","0","null","11","null","29","null","28","null","90","68","null","null","60","null","55","null","12","null","21","null","0","null","11","null","0","11","null","null","0","null","11","null","18","null","29","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101027000","Census Tract 270, Philadelphia County, Pennsylvania","2668","null","431","null","2627","null","426","null","231","null","73","null","2242","429","null","null","0","null","11","null","125","null","97","null","4","6","null","null","25","null","26","null","0","null","11","null","0","null","11","null","0","null","11","null","41","31","null","null","14","null","20","null","26","null","21","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","1","null","2","null","1","2","null","null","0","11","null","null",
"1400000US42101027100","Census Tract 271, Philadelphia County, Pennsylvania","2786","null","422","null","2630","null","424","null","195","null","80","null","1923","390","null","null","0","null","11","null","432","null","136","null","0","11","null","null","0","null","11","null","80","null","72","null","0","null","11","null","80","null","72","null","156","134","null","null","12","null","13","null","10","null","18","null","0","null","11","null","0","11","null","null","0","null","11","null","134","null","136","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101027200","Census Tract 272, Philadelphia County, Pennsylvania","4746","null","667","null","4246","null","670","null","223","null","199","null","3700","679","null","null","0","null","11","null","252","null","201","null","0","11","null","null","0","null","11","null","71","null","77","null","0","null","11","null","71","null","77","null","500","318","null","null","100","null","105","null","70","null","96","null","0","null","11","null","0","11","null","null","0","null","11","null","156","null","145","null","174","null","234","null","174","234","null","null","0","11","null","null",
"1400000US42101027300","Census Tract 273, Philadelphia County, Pennsylvania","5598","null","1083","null","5380","null","1085","null","286","null","162","null","3807","1004","null","null","45","null","50","null","989","null","476","null","0","15","null","null","0","null","15","null","253","null","294","null","103","null","165","null","150","null","248","null","218","160","null","null","61","null","89","null","0","null","15","null","0","null","15","null","0","15","null","null","0","null","15","null","157","null","144","null","0","null","15","null","0","15","null","null","0","15","null","null",
"1400000US42101027401","Census Tract 274.01, Philadelphia County, Pennsylvania","2798","null","564","null","2322","null","527","null","112","null","79","null","1521","405","null","null","0","null","11","null","660","null","315","null","0","11","null","null","0","null","11","null","29","null","46","null","1","null","2","null","28","null","46","null","476","212","null","null","158","null","194","null","16","null","27","null","1","null","2","null","0","11","null","null","0","null","11","null","212","null","239","null","89","null","120","null","89","120","null","null","0","11","null","null",
"1400000US42101027402","Census Tract 274.02, Philadelphia County, Pennsylvania","7739","null","1469","null","5291","null","1414","null","464","null","375","null","4282","1502","null","null","0","null","15","null","492","null","392","null","0","15","null","null","0","null","15","null","53","null","82","null","0","null","15","null","53","null","82","null","2448","1226","null","null","513","null","448","null","59","null","90","null","0","null","15","null","0","15","null","null","0","null","15","null","1749","null","1183","null","127","null","132","null","127","132","null","null","0","15","null","null",
"1400000US42101027500","Census Tract 275, Philadelphia County, Pennsylvania","4801","null","904","null","3597","null","578","null","231","null","149","null","3070","553","null","null","0","null","11","null","267","null","111","null","0","11","null","null","0","null","11","null","29","null","45","null","0","null","11","null","29","null","45","null","1204","724","null","null","278","null","261","null","525","null","645","null","0","null","11","null","0","11","null","null","0","null","11","null","280","null","209","null","121","null","102","null","121","102","null","null","0","11","null","null",
"1400000US42101027600","Census Tract 276, Philadelphia County, Pennsylvania","4347","null","641","null","4100","null","592","null","23","null","34","null","3858","628","null","null","0","null","11","null","12","null","18","null","0","11","null","null","48","null","75","null","159","null","185","null","0","null","11","null","159","null","185","null","247","272","null","null","0","null","11","null","0","null","11","null","0","null","11","null","66","100","null","null","0","null","11","null","0","null","11","null","181","null","252","null","0","11","null","null","181","252","null","null",
"1400000US42101027700","Census Tract 277, Philadelphia County, Pennsylvania","4935","null","1039","null","4912","null","1039","null","76","null","120","null","4425","1067","null","null","0","null","11","null","133","null","83","null","0","11","null","null","0","null","11","null","278","null","323","null","0","null","11","null","278","null","323","null","23","35","null","null","0","null","11","null","23","null","35","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101027800","Census Tract 278, Philadelphia County, Pennsylvania","4473","null","854","null","4422","null","859","null","89","null","64","null","4258","868","null","null","0","null","11","null","35","null","55","null","0","11","null","null","0","null","11","null","40","null","37","null","0","null","11","null","40","null","37","null","51","66","null","null","48","null","65","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","2","null","5","null","1","null","4","null","0","11","null","null","1","4","null","null",
"1400000US42101027901","Census Tract 279.01, Philadelphia County, Pennsylvania","3806","null","621","null","3729","null","636","null","51","null","49","null","3461","636","null","null","0","null","11","null","20","null","29","null","0","11","null","null","25","null","27","null","172","null","192","null","0","null","11","null","172","null","192","null","77","89","null","null","24","null","33","null","43","null","68","null","0","null","11","null","0","11","null","null","0","null","11","null","10","null","18","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101027902","Census Tract 279.02, Philadelphia County, Pennsylvania","4557","null","824","null","4218","null","778","null","1329","null","282","null","2646","761","null","null","0","null","11","null","198","null","83","null","0","11","null","null","7","null","13","null","38","null","35","null","0","null","11","null","38","null","35","null","339","307","null","null","87","null","45","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","33","null","40","null","219","null","304","null","219","304","null","null","0","11","null","null",
"1400000US42101028000","Census Tract 280, Philadelphia County, Pennsylvania","4132","null","930","null","4095","null","927","null","56","null","42","null","4018","925","null","null","0","null","11","null","1","null","4","null","0","11","null","null","0","null","11","null","20","null","32","null","0","null","11","null","20","null","32","null","37","56","null","null","0","null","11","null","37","null","56","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101028100","Census Tract 281, Philadelphia County, Pennsylvania","4738","null","795","null","4562","null","766","null","293","null","370","null","4171","738","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","98","null","90","null","0","null","11","null","98","null","90","null","176","234","null","null","31","null","50","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","145","null","227","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101028200","Census Tract 282, Philadelphia County, Pennsylvania","4484","null","1141","null","4294","null","1134","null","130","null","100","null","3567","1101","null","null","0","null","11","null","597","null","371","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","190","148","null","null","17","null","27","null","100","null","117","null","0","null","11","null","0","11","null","null","0","null","11","null","73","null","88","null","0","null","11","null","0","11","null","null","0","11","null","null",
